location,age_group,forecast_date,target_end_date,target,type,quantile,value,pathogen
DE-SN,00+,2024-01-18,2023-12-25,-24 day ahead inc hosp,quantile,0.1,502,COVID-19
DE-SN,00+,2024-01-18,2023-12-24,-25 day ahead inc hosp,quantile,0.1,519,COVID-19
DE-SN,00+,2024-01-18,2023-12-23,-26 day ahead inc hosp,quantile,0.1,516,COVID-19
DE-SN,00+,2024-01-18,2023-12-22,-27 day ahead inc hosp,quantile,0.1,557,COVID-19
DE-SN,00+,2024-01-18,2023-12-21,-28 day ahead inc hosp,quantile,0.1,583,COVID-19
DE-SN,00+,2024-01-18,2024-01-18,0 day ahead inc hosp,quantile,0.25,109.611111111111,COVID-19
DE-SN,00+,2024-01-18,2024-01-17,-1 day ahead inc hosp,quantile,0.25,120.380952380952,COVID-19
DE-SN,00+,2024-01-18,2024-01-16,-2 day ahead inc hosp,quantile,0.25,132.126436781609,COVID-19
DE-SN,00+,2024-01-18,2024-01-15,-3 day ahead inc hosp,quantile,0.25,125.658227848101,COVID-19
DE-SN,00+,2024-01-18,2024-01-14,-4 day ahead inc hosp,quantile,0.25,132.30612244898,COVID-19
DE-SN,00+,2024-01-18,2024-01-13,-5 day ahead inc hosp,quantile,0.25,128.882352941176,COVID-19
DE-SN,00+,2024-01-18,2024-01-12,-6 day ahead inc hosp,quantile,0.25,139.882352941176,COVID-19
DE-SN,00+,2024-01-18,2024-01-11,-7 day ahead inc hosp,quantile,0.25,150.365079365079,COVID-19
DE-SN,00+,2024-01-18,2024-01-10,-8 day ahead inc hosp,quantile,0.25,179,COVID-19
DE-SN,00+,2024-01-18,2024-01-09,-9 day ahead inc hosp,quantile,0.25,270.454545454545,COVID-19
DE-SN,00+,2024-01-18,2024-01-08,-10 day ahead inc hosp,quantile,0.25,249,COVID-19
DE-SN,00+,2024-01-18,2024-01-07,-11 day ahead inc hosp,quantile,0.25,260.222222222222,COVID-19
DE-SN,00+,2024-01-18,2024-01-06,-12 day ahead inc hosp,quantile,0.25,272.090909090909,COVID-19
DE-SN,00+,2024-01-18,2024-01-05,-13 day ahead inc hosp,quantile,0.25,302.181818181818,COVID-19
DE-SN,00+,2024-01-18,2024-01-04,-14 day ahead inc hosp,quantile,0.25,328,COVID-19
DE-SN,00+,2024-01-18,2024-01-03,-15 day ahead inc hosp,quantile,0.25,445.2,COVID-19
DE-SN,00+,2024-01-18,2024-01-02,-16 day ahead inc hosp,quantile,0.25,336.75,COVID-19
DE-SN,00+,2024-01-18,2024-01-01,-17 day ahead inc hosp,quantile,0.25,340.857142857143,COVID-19
DE-SN,00+,2024-01-18,2023-12-31,-18 day ahead inc hosp,quantile,0.25,341.833333333333,COVID-19
DE-SN,00+,2024-01-18,2023-12-30,-19 day ahead inc hosp,quantile,0.25,356,COVID-19
DE-SN,00+,2024-01-18,2023-12-29,-20 day ahead inc hosp,quantile,0.25,348.869565217391,COVID-19
DE-SN,00+,2024-01-18,2023-12-28,-21 day ahead inc hosp,quantile,0.25,353.733333333333,COVID-19
DE-SN,00+,2024-01-18,2023-12-27,-22 day ahead inc hosp,quantile,0.25,275,COVID-19
DE-SN,00+,2024-01-18,2023-12-26,-23 day ahead inc hosp,quantile,0.25,362,COVID-19
DE-SN,00+,2024-01-18,2023-12-25,-24 day ahead inc hosp,quantile,0.25,504,COVID-19
DE-SN,00+,2024-01-18,2023-12-24,-25 day ahead inc hosp,quantile,0.25,521,COVID-19
DE-SN,00+,2024-01-18,2023-12-23,-26 day ahead inc hosp,quantile,0.25,517,COVID-19
DE-SN,00+,2024-01-18,2023-12-22,-27 day ahead inc hosp,quantile,0.25,558,COVID-19
DE-SN,00+,2024-01-18,2023-12-21,-28 day ahead inc hosp,quantile,0.25,584,COVID-19
DE-SN,00+,2024-01-18,2024-01-18,0 day ahead inc hosp,quantile,0.5,126,COVID-19
DE-SN,00+,2024-01-18,2024-01-17,-1 day ahead inc hosp,quantile,0.5,129,COVID-19
DE-SN,00+,2024-01-18,2024-01-16,-2 day ahead inc hosp,quantile,0.5,136,COVID-19
DE-SN,00+,2024-01-18,2024-01-15,-3 day ahead inc hosp,quantile,0.5,128,COVID-19
DE-SN,00+,2024-01-18,2024-01-14,-4 day ahead inc hosp,quantile,0.5,134,COVID-19
DE-SN,00+,2024-01-18,2024-01-13,-5 day ahead inc hosp,quantile,0.5,131,COVID-19
DE-SN,00+,2024-01-18,2024-01-12,-6 day ahead inc hosp,quantile,0.5,141,COVID-19
DE-SN,00+,2024-01-18,2024-01-11,-7 day ahead inc hosp,quantile,0.5,153,COVID-19
DE-SN,00+,2024-01-18,2024-01-10,-8 day ahead inc hosp,quantile,0.5,182,COVID-19
DE-SN,00+,2024-01-18,2024-01-09,-9 day ahead inc hosp,quantile,0.5,280,COVID-19
DE-SN,00+,2024-01-18,2024-01-08,-10 day ahead inc hosp,quantile,0.5,262,COVID-19
DE-SN,00+,2024-01-18,2024-01-07,-11 day ahead inc hosp,quantile,0.5,269,COVID-19
DE-SN,00+,2024-01-18,2024-01-06,-12 day ahead inc hosp,quantile,0.5,281,COVID-19
DE-SN,00+,2024-01-18,2024-01-05,-13 day ahead inc hosp,quantile,0.5,312,COVID-19
DE-SN,00+,2024-01-18,2024-01-04,-14 day ahead inc hosp,quantile,0.5,340,COVID-19
DE-SN,00+,2024-01-18,2024-01-03,-15 day ahead inc hosp,quantile,0.5,451,COVID-19
DE-SN,00+,2024-01-18,2024-01-02,-16 day ahead inc hosp,quantile,0.5,345,COVID-19
DE-SN,00+,2024-01-18,2024-01-01,-17 day ahead inc hosp,quantile,0.5,348,COVID-19
DE-SN,00+,2024-01-18,2023-12-31,-18 day ahead inc hosp,quantile,0.5,345,COVID-19
DE-SN,00+,2024-01-18,2023-12-30,-19 day ahead inc hosp,quantile,0.5,358,COVID-19
DE-SN,00+,2024-01-18,2023-12-29,-20 day ahead inc hosp,quantile,0.5,350,COVID-19
DE-SN,00+,2024-01-18,2023-12-28,-21 day ahead inc hosp,quantile,0.5,355,COVID-19
DE-SN,00+,2024-01-18,2023-12-27,-22 day ahead inc hosp,quantile,0.5,277,COVID-19
DE-SN,00+,2024-01-18,2023-12-26,-23 day ahead inc hosp,quantile,0.5,364,COVID-19
DE-SN,00+,2024-01-18,2023-12-25,-24 day ahead inc hosp,quantile,0.5,505,COVID-19
DE-SN,00+,2024-01-18,2023-12-24,-25 day ahead inc hosp,quantile,0.5,522,COVID-19
DE-SN,00+,2024-01-18,2023-12-23,-26 day ahead inc hosp,quantile,0.5,519,COVID-19
DE-SN,00+,2024-01-18,2023-12-22,-27 day ahead inc hosp,quantile,0.5,560,COVID-19
DE-SN,00+,2024-01-18,2023-12-21,-28 day ahead inc hosp,quantile,0.5,586,COVID-19
DE-SN,00+,2024-01-18,2024-01-18,0 day ahead inc hosp,quantile,0.75,147.166666666667,COVID-19
DE-SN,00+,2024-01-18,2024-01-17,-1 day ahead inc hosp,quantile,0.75,138.095238095238,COVID-19
DE-SN,00+,2024-01-18,2024-01-16,-2 day ahead inc hosp,quantile,0.75,140.597701149425,COVID-19
DE-SN,00+,2024-01-18,2024-01-15,-3 day ahead inc hosp,quantile,0.75,130.886075949367,COVID-19
DE-SN,00+,2024-01-18,2024-01-14,-4 day ahead inc hosp,quantile,0.75,136.448979591837,COVID-19
DE-SN,00+,2024-01-18,2024-01-13,-5 day ahead inc hosp,quantile,0.75,132.764705882353,COVID-19
DE-SN,00+,2024-01-18,2024-01-12,-6 day ahead inc hosp,quantile,0.75,142.676470588235,COVID-19
DE-SN,00+,2024-01-18,2024-01-11,-7 day ahead inc hosp,quantile,0.75,154.571428571429,COVID-19
DE-SN,00+,2024-01-18,2024-01-10,-8 day ahead inc hosp,quantile,0.75,185,COVID-19
DE-SN,00+,2024-01-18,2024-01-09,-9 day ahead inc hosp,quantile,0.75,292.818181818182,COVID-19
DE-SN,00+,2024-01-18,2024-01-08,-10 day ahead inc hosp,quantile,0.75,279.166666666667,COVID-19
DE-SN,00+,2024-01-18,2024-01-07,-11 day ahead inc hosp,quantile,0.75,279.555555555555,COVID-19
DE-SN,00+,2024-01-18,2024-01-06,-12 day ahead inc hosp,quantile,0.75,295.272727272727,COVID-19
DE-SN,00+,2024-01-18,2024-01-05,-13 day ahead inc hosp,quantile,0.75,324.545454545455,COVID-19
DE-SN,00+,2024-01-18,2024-01-04,-14 day ahead inc hosp,quantile,0.75,346.4,COVID-19
DE-SN,00+,2024-01-18,2024-01-03,-15 day ahead inc hosp,quantile,0.75,460.2,COVID-19
DE-SN,00+,2024-01-18,2024-01-02,-16 day ahead inc hosp,quantile,0.75,354.25,COVID-19
DE-SN,00+,2024-01-18,2024-01-01,-17 day ahead inc hosp,quantile,0.75,360.142857142857,COVID-19
DE-SN,00+,2024-01-18,2023-12-31,-18 day ahead inc hosp,quantile,0.75,349.166666666667,COVID-19
DE-SN,00+,2024-01-18,2023-12-30,-19 day ahead inc hosp,quantile,0.75,361,COVID-19
DE-SN,00+,2024-01-18,2023-12-29,-20 day ahead inc hosp,quantile,0.75,355,COVID-19
DE-SN,00+,2024-01-18,2023-12-28,-21 day ahead inc hosp,quantile,0.75,359.9,COVID-19
DE-SN,00+,2024-01-18,2023-12-27,-22 day ahead inc hosp,quantile,0.75,278,COVID-19
DE-SN,00+,2024-01-18,2023-12-26,-23 day ahead inc hosp,quantile,0.75,366,COVID-19
DE-SN,00+,2024-01-18,2023-12-25,-24 day ahead inc hosp,quantile,0.75,507,COVID-19
DE-SN,00+,2024-01-18,2023-12-24,-25 day ahead inc hosp,quantile,0.75,524,COVID-19
DE-SN,00+,2024-01-18,2023-12-23,-26 day ahead inc hosp,quantile,0.75,521,COVID-19
DE-SN,00+,2024-01-18,2023-12-22,-27 day ahead inc hosp,quantile,0.75,562,COVID-19
DE-SN,00+,2024-01-18,2023-12-21,-28 day ahead inc hosp,quantile,0.75,588,COVID-19
DE-SN,00+,2024-01-18,2024-01-18,0 day ahead inc hosp,quantile,0.9,153.793144020097,COVID-19
DE-SN,00+,2024-01-18,2024-01-17,-1 day ahead inc hosp,quantile,0.9,151.223469229309,COVID-19
DE-SN,00+,2024-01-18,2024-01-16,-2 day ahead inc hosp,quantile,0.9,152.822520683357,COVID-19
DE-SN,00+,2024-01-18,2024-01-15,-3 day ahead inc hosp,quantile,0.9,135.657777777778,COVID-19
DE-SN,00+,2024-01-18,2024-01-14,-4 day ahead inc hosp,quantile,0.9,138.222352941176,COVID-19
DE-SN,00+,2024-01-18,2024-01-13,-5 day ahead inc hosp,quantile,0.9,132.96181630547,COVID-19
DE-SN,00+,2024-01-18,2024-01-12,-6 day ahead inc hosp,quantile,0.9,143.681503759399,COVID-19
DE-SN,00+,2024-01-18,2024-01-11,-7 day ahead inc hosp,quantile,0.9,159.52,COVID-19
DE-SN,00+,2024-01-18,2024-01-10,-8 day ahead inc hosp,quantile,0.9,193.710526315789,COVID-19
DE-SN,00+,2024-01-18,2024-01-09,-9 day ahead inc hosp,quantile,0.9,293.094117647059,COVID-19
DE-SN,00+,2024-01-18,2024-01-08,-10 day ahead inc hosp,quantile,0.9,274.342857142857,COVID-19
DE-SN,00+,2024-01-18,2024-01-07,-11 day ahead inc hosp,quantile,0.9,279.922580645161,COVID-19
DE-SN,00+,2024-01-18,2024-01-06,-12 day ahead inc hosp,quantile,0.9,292.955387931035,COVID-19
DE-SN,00+,2024-01-18,2024-01-05,-13 day ahead inc hosp,quantile,0.9,324.603174603175,COVID-19
DE-SN,00+,2024-01-18,2024-01-04,-14 day ahead inc hosp,quantile,0.9,351.894736842105,COVID-19
DE-SN,00+,2024-01-18,2024-01-03,-15 day ahead inc hosp,quantile,0.9,463.1,COVID-19
DE-SN,00+,2024-01-18,2024-01-02,-16 day ahead inc hosp,quantile,0.9,353.785833333333,COVID-19
DE-SN,00+,2024-01-18,2024-01-01,-17 day ahead inc hosp,quantile,0.9,358.09592760181,COVID-19
DE-SN,00+,2024-01-18,2023-12-31,-18 day ahead inc hosp,quantile,0.9,350,COVID-19
DE-SN,00+,2024-01-18,2023-12-30,-19 day ahead inc hosp,quantile,0.9,360.216176470588,COVID-19
DE-SN,00+,2024-01-18,2023-12-29,-20 day ahead inc hosp,quantile,0.9,351.857142857143,COVID-19
DE-SN,00+,2024-01-18,2023-12-28,-21 day ahead inc hosp,quantile,0.9,359,COVID-19
DE-SN,00+,2024-01-18,2023-12-27,-22 day ahead inc hosp,quantile,0.9,281,COVID-19
DE-SN,00+,2024-01-18,2023-12-26,-23 day ahead inc hosp,quantile,0.9,368,COVID-19
DE-SN,00+,2024-01-18,2023-12-25,-24 day ahead inc hosp,quantile,0.9,509,COVID-19
DE-SN,00+,2024-01-18,2023-12-24,-25 day ahead inc hosp,quantile,0.9,526,COVID-19
DE-SN,00+,2024-01-18,2023-12-23,-26 day ahead inc hosp,quantile,0.9,523,COVID-19
DE-SN,00+,2024-01-18,2023-12-22,-27 day ahead inc hosp,quantile,0.9,564,COVID-19
DE-SN,00+,2024-01-18,2023-12-21,-28 day ahead inc hosp,quantile,0.9,590,COVID-19
DE-SN,00+,2024-01-18,2024-01-18,0 day ahead inc hosp,quantile,0.975,161.656293470793,COVID-19
DE-SN,00+,2024-01-18,2024-01-17,-1 day ahead inc hosp,quantile,0.975,160.889139325216,COVID-19
DE-SN,00+,2024-01-18,2024-01-16,-2 day ahead inc hosp,quantile,0.975,159.437670892074,COVID-19
DE-SN,00+,2024-01-18,2024-01-15,-3 day ahead inc hosp,quantile,0.975,137.593838187702,COVID-19
DE-SN,00+,2024-01-18,2024-01-14,-4 day ahead inc hosp,quantile,0.975,140.716908665105,COVID-19
DE-SN,00+,2024-01-18,2024-01-13,-5 day ahead inc hosp,quantile,0.975,132.771203155819,COVID-19
DE-SN,00+,2024-01-18,2024-01-12,-6 day ahead inc hosp,quantile,0.975,146.717424370458,COVID-19
DE-SN,00+,2024-01-18,2024-01-11,-7 day ahead inc hosp,quantile,0.975,162.189491525424,COVID-19
DE-SN,00+,2024-01-18,2024-01-10,-8 day ahead inc hosp,quantile,0.975,193.560591133005,COVID-19
DE-SN,00+,2024-01-18,2024-01-09,-9 day ahead inc hosp,quantile,0.975,293.056103896104,COVID-19
DE-SN,00+,2024-01-18,2024-01-08,-10 day ahead inc hosp,quantile,0.975,275.078306878307,COVID-19
DE-SN,00+,2024-01-18,2024-01-07,-11 day ahead inc hosp,quantile,0.975,282.500056721497,COVID-19
DE-SN,00+,2024-01-18,2024-01-06,-12 day ahead inc hosp,quantile,0.975,294.533333333333,COVID-19
DE-SN,00+,2024-01-18,2024-01-05,-13 day ahead inc hosp,quantile,0.975,325.306887532694,COVID-19
DE-SN,00+,2024-01-18,2024-01-04,-14 day ahead inc hosp,quantile,0.975,352.050709939148,COVID-19
DE-SN,00+,2024-01-18,2024-01-03,-15 day ahead inc hosp,quantile,0.975,464.111891891892,COVID-19
DE-SN,00+,2024-01-18,2024-01-02,-16 day ahead inc hosp,quantile,0.975,355.3,COVID-19
DE-SN,00+,2024-01-18,2024-01-01,-17 day ahead inc hosp,quantile,0.975,357,COVID-19
DE-SN,00+,2024-01-18,2023-12-31,-18 day ahead inc hosp,quantile,0.975,353,COVID-19
DE-SN,00+,2024-01-18,2023-12-30,-19 day ahead inc hosp,quantile,0.975,364.835294117647,COVID-19
DE-SN,00+,2024-01-18,2023-12-29,-20 day ahead inc hosp,quantile,0.975,357,COVID-19
DE-SN,00+,2024-01-18,2023-12-28,-21 day ahead inc hosp,quantile,0.975,362.2,COVID-19
DE-SN,00+,2024-01-18,2023-12-27,-22 day ahead inc hosp,quantile,0.975,284,COVID-19
DE-SN,00+,2024-01-18,2023-12-26,-23 day ahead inc hosp,quantile,0.975,371,COVID-19
DE-SN,00+,2024-01-18,2023-12-25,-24 day ahead inc hosp,quantile,0.975,513,COVID-19
DE-SN,00+,2024-01-18,2023-12-24,-25 day ahead inc hosp,quantile,0.975,530,COVID-19
DE-SN,00+,2024-01-18,2023-12-23,-26 day ahead inc hosp,quantile,0.975,526,COVID-19
DE-SN,00+,2024-01-18,2023-12-22,-27 day ahead inc hosp,quantile,0.975,568,COVID-19
DE-SN,00+,2024-01-18,2023-12-21,-28 day ahead inc hosp,quantile,0.975,593,COVID-19
DE-ST,00+,2024-01-18,2024-01-18,0 day ahead inc hosp,mean,NA,64.6,COVID-19
DE-ST,00+,2024-01-18,2024-01-17,-1 day ahead inc hosp,mean,NA,64.9,COVID-19
DE-ST,00+,2024-01-18,2024-01-16,-2 day ahead inc hosp,mean,NA,73.1,COVID-19
DE-ST,00+,2024-01-18,2024-01-15,-3 day ahead inc hosp,mean,NA,76.8,COVID-19
DE-ST,00+,2024-01-18,2024-01-14,-4 day ahead inc hosp,mean,NA,78,COVID-19
DE-ST,00+,2024-01-18,2024-01-13,-5 day ahead inc hosp,mean,NA,78,COVID-19
DE-ST,00+,2024-01-18,2024-01-12,-6 day ahead inc hosp,mean,NA,81,COVID-19
DE-ST,00+,2024-01-18,2024-01-11,-7 day ahead inc hosp,mean,NA,86.9,COVID-19
DE-ST,00+,2024-01-18,2024-01-10,-8 day ahead inc hosp,mean,NA,111.2,COVID-19
DE-ST,00+,2024-01-18,2024-01-09,-9 day ahead inc hosp,mean,NA,170,COVID-19
DE-ST,00+,2024-01-18,2024-01-08,-10 day ahead inc hosp,mean,NA,155.8,COVID-19
DE-ST,00+,2024-01-18,2024-01-07,-11 day ahead inc hosp,mean,NA,162.6,COVID-19
DE-ST,00+,2024-01-18,2024-01-06,-12 day ahead inc hosp,mean,NA,167.1,COVID-19
DE-ST,00+,2024-01-18,2024-01-05,-13 day ahead inc hosp,mean,NA,192.6,COVID-19
DE-ST,00+,2024-01-18,2024-01-04,-14 day ahead inc hosp,mean,NA,201.5,COVID-19
DE-ST,00+,2024-01-18,2024-01-03,-15 day ahead inc hosp,mean,NA,267.9,COVID-19
DE-ST,00+,2024-01-18,2024-01-02,-16 day ahead inc hosp,mean,NA,189.8,COVID-19
DE-ST,00+,2024-01-18,2024-01-01,-17 day ahead inc hosp,mean,NA,179.7,COVID-19
DE-ST,00+,2024-01-18,2023-12-31,-18 day ahead inc hosp,mean,NA,175,COVID-19
DE-ST,00+,2024-01-18,2023-12-30,-19 day ahead inc hosp,mean,NA,172.6,COVID-19
DE-ST,00+,2024-01-18,2023-12-29,-20 day ahead inc hosp,mean,NA,158,COVID-19
DE-ST,00+,2024-01-18,2023-12-28,-21 day ahead inc hosp,mean,NA,174.9,COVID-19
DE-ST,00+,2024-01-18,2023-12-27,-22 day ahead inc hosp,mean,NA,136.4,COVID-19
DE-ST,00+,2024-01-18,2023-12-26,-23 day ahead inc hosp,mean,NA,266.9,COVID-19
DE-ST,00+,2024-01-18,2023-12-25,-24 day ahead inc hosp,mean,NA,365.1,COVID-19
DE-ST,00+,2024-01-18,2023-12-24,-25 day ahead inc hosp,mean,NA,361.9,COVID-19
DE-ST,00+,2024-01-18,2023-12-23,-26 day ahead inc hosp,mean,NA,359.8,COVID-19
DE-ST,00+,2024-01-18,2023-12-22,-27 day ahead inc hosp,mean,NA,371.8,COVID-19
DE-ST,00+,2024-01-18,2023-12-21,-28 day ahead inc hosp,mean,NA,390.7,COVID-19
DE-ST,00+,2024-01-18,2024-01-18,0 day ahead inc hosp,quantile,0.025,61,COVID-19
DE-ST,00+,2024-01-18,2024-01-17,-1 day ahead inc hosp,quantile,0.025,62,COVID-19
DE-ST,00+,2024-01-18,2024-01-16,-2 day ahead inc hosp,quantile,0.025,71,COVID-19
DE-ST,00+,2024-01-18,2024-01-15,-3 day ahead inc hosp,quantile,0.025,75,COVID-19
DE-ST,00+,2024-01-18,2024-01-14,-4 day ahead inc hosp,quantile,0.025,76,COVID-19
DE-ST,00+,2024-01-18,2024-01-13,-5 day ahead inc hosp,quantile,0.025,76,COVID-19
DE-ST,00+,2024-01-18,2024-01-12,-6 day ahead inc hosp,quantile,0.025,79.1951219512195,COVID-19
DE-ST,00+,2024-01-18,2024-01-11,-7 day ahead inc hosp,quantile,0.025,85.8677489177489,COVID-19
DE-ST,00+,2024-01-18,2024-01-10,-8 day ahead inc hosp,quantile,0.025,109.704,COVID-19
DE-ST,00+,2024-01-18,2024-01-09,-9 day ahead inc hosp,quantile,0.025,167.96,COVID-19
DE-ST,00+,2024-01-18,2024-01-08,-10 day ahead inc hosp,quantile,0.025,155,COVID-19
DE-ST,00+,2024-01-18,2024-01-07,-11 day ahead inc hosp,quantile,0.025,161.893846153846,COVID-19
DE-ST,00+,2024-01-18,2024-01-06,-12 day ahead inc hosp,quantile,0.025,166.570228690229,COVID-19
DE-ST,00+,2024-01-18,2024-01-05,-13 day ahead inc hosp,quantile,0.025,190.107692307692,COVID-19
DE-ST,00+,2024-01-18,2024-01-04,-14 day ahead inc hosp,quantile,0.025,198,COVID-19
DE-ST,00+,2024-01-18,2024-01-03,-15 day ahead inc hosp,quantile,0.025,264,COVID-19
DE-ST,00+,2024-01-18,2024-01-02,-16 day ahead inc hosp,quantile,0.025,187,COVID-19
DE-ST,00+,2024-01-18,2024-01-01,-17 day ahead inc hosp,quantile,0.025,177,COVID-19
DE-ST,00+,2024-01-18,2023-12-31,-18 day ahead inc hosp,quantile,0.025,172,COVID-19
DE-ST,00+,2024-01-18,2023-12-30,-19 day ahead inc hosp,quantile,0.025,170,COVID-19
DE-ST,00+,2024-01-18,2023-12-29,-20 day ahead inc hosp,quantile,0.025,156,COVID-19
DE-ST,00+,2024-01-18,2023-12-28,-21 day ahead inc hosp,quantile,0.025,173,COVID-19
DE-ST,00+,2024-01-18,2023-12-27,-22 day ahead inc hosp,quantile,0.025,135,COVID-19
DE-ST,00+,2024-01-18,2023-12-26,-23 day ahead inc hosp,quantile,0.025,265,COVID-19
DE-ST,00+,2024-01-18,2023-12-25,-24 day ahead inc hosp,quantile,0.025,363,COVID-19
DE-ST,00+,2024-01-18,2023-12-24,-25 day ahead inc hosp,quantile,0.025,360,COVID-19
DE-ST,00+,2024-01-18,2023-12-23,-26 day ahead inc hosp,quantile,0.025,358,COVID-19
DE-ST,00+,2024-01-18,2023-12-22,-27 day ahead inc hosp,quantile,0.025,370,COVID-19
DE-ST,00+,2024-01-18,2023-12-21,-28 day ahead inc hosp,quantile,0.025,389,COVID-19
DE-ST,00+,2024-01-18,2024-01-18,0 day ahead inc hosp,quantile,0.1,61,COVID-19
DE-ST,00+,2024-01-18,2024-01-17,-1 day ahead inc hosp,quantile,0.1,62,COVID-19
DE-ST,00+,2024-01-18,2024-01-16,-2 day ahead inc hosp,quantile,0.1,71,COVID-19
DE-ST,00+,2024-01-18,2024-01-15,-3 day ahead inc hosp,quantile,0.1,75,COVID-19
DE-ST,00+,2024-01-18,2024-01-14,-4 day ahead inc hosp,quantile,0.1,76,COVID-19
DE-ST,00+,2024-01-18,2024-01-13,-5 day ahead inc hosp,quantile,0.1,76,COVID-19
DE-ST,00+,2024-01-18,2024-01-12,-6 day ahead inc hosp,quantile,0.1,79,COVID-19
DE-ST,00+,2024-01-18,2024-01-11,-7 day ahead inc hosp,quantile,0.1,85.9004347826087,COVID-19
DE-ST,00+,2024-01-18,2024-01-10,-8 day ahead inc hosp,quantile,0.1,110.78,COVID-19
DE-ST,00+,2024-01-18,2024-01-09,-9 day ahead inc hosp,quantile,0.1,169.366666666667,COVID-19
DE-ST,00+,2024-01-18,2024-01-08,-10 day ahead inc hosp,quantile,0.1,155.345054945055,COVID-19
DE-ST,00+,2024-01-18,2024-01-07,-11 day ahead inc hosp,quantile,0.1,162.082191780822,COVID-19
DE-ST,00+,2024-01-18,2024-01-06,-12 day ahead inc hosp,quantile,0.1,166.667775467775,COVID-19
DE-ST,00+,2024-01-18,2024-01-05,-13 day ahead inc hosp,quantile,0.1,191.976119402985,COVID-19
DE-ST,00+,2024-01-18,2024-01-04,-14 day ahead inc hosp,quantile,0.1,200.139240506329,COVID-19
DE-ST,00+,2024-01-18,2024-01-03,-15 day ahead inc hosp,quantile,0.1,265,COVID-19
DE-ST,00+,2024-01-18,2024-01-02,-16 day ahead inc hosp,quantile,0.1,188,COVID-19
DE-ST,00+,2024-01-18,2024-01-01,-17 day ahead inc hosp,quantile,0.1,178,COVID-19
DE-ST,00+,2024-01-18,2023-12-31,-18 day ahead inc hosp,quantile,0.1,173,COVID-19
DE-ST,00+,2024-01-18,2023-12-30,-19 day ahead inc hosp,quantile,0.1,171,COVID-19
DE-ST,00+,2024-01-18,2023-12-29,-20 day ahead inc hosp,quantile,0.1,156,COVID-19
DE-ST,00+,2024-01-18,2023-12-28,-21 day ahead inc hosp,quantile,0.1,173,COVID-19
DE-ST,00+,2024-01-18,2023-12-27,-22 day ahead inc hosp,quantile,0.1,135,COVID-19
DE-ST,00+,2024-01-18,2023-12-26,-23 day ahead inc hosp,quantile,0.1,265,COVID-19
DE-ST,00+,2024-01-18,2023-12-25,-24 day ahead inc hosp,quantile,0.1,363,COVID-19
DE-ST,00+,2024-01-18,2023-12-24,-25 day ahead inc hosp,quantile,0.1,360,COVID-19
DE-ST,00+,2024-01-18,2023-12-23,-26 day ahead inc hosp,quantile,0.1,358,COVID-19
DE-ST,00+,2024-01-18,2023-12-22,-27 day ahead inc hosp,quantile,0.1,370,COVID-19
DE-ST,00+,2024-01-18,2023-12-21,-28 day ahead inc hosp,quantile,0.1,389,COVID-19
DE-ST,00+,2024-01-18,2024-01-18,0 day ahead inc hosp,quantile,0.25,61,COVID-19
DE-ST,00+,2024-01-18,2024-01-17,-1 day ahead inc hosp,quantile,0.25,62.3125,COVID-19
DE-ST,00+,2024-01-18,2024-01-16,-2 day ahead inc hosp,quantile,0.25,71,COVID-19
DE-ST,00+,2024-01-18,2024-01-15,-3 day ahead inc hosp,quantile,0.25,75,COVID-19
DE-ST,00+,2024-01-18,2024-01-14,-4 day ahead inc hosp,quantile,0.25,76,COVID-19
DE-ST,00+,2024-01-18,2024-01-13,-5 day ahead inc hosp,quantile,0.25,76,COVID-19
DE-ST,00+,2024-01-18,2024-01-12,-6 day ahead inc hosp,quantile,0.25,80,COVID-19
DE-ST,00+,2024-01-18,2024-01-11,-7 day ahead inc hosp,quantile,0.25,86.4736842105263,COVID-19
DE-ST,00+,2024-01-18,2024-01-10,-8 day ahead inc hosp,quantile,0.25,110.685714285714,COVID-19
DE-ST,00+,2024-01-18,2024-01-09,-9 day ahead inc hosp,quantile,0.25,169.555555555556,COVID-19
DE-ST,00+,2024-01-18,2024-01-08,-10 day ahead inc hosp,quantile,0.25,155.470588235294,COVID-19
DE-ST,00+,2024-01-18,2024-01-07,-11 day ahead inc hosp,quantile,0.25,162.486486486486,COVID-19
DE-ST,00+,2024-01-18,2024-01-06,-12 day ahead inc hosp,quantile,0.25,166.6875,COVID-19
DE-ST,00+,2024-01-18,2024-01-05,-13 day ahead inc hosp,quantile,0.25,192.3,COVID-19
DE-ST,00+,2024-01-18,2024-01-04,-14 day ahead inc hosp,quantile,0.25,201.172413793103,COVID-19
DE-ST,00+,2024-01-18,2024-01-03,-15 day ahead inc hosp,quantile,0.25,267.15,COVID-19
DE-ST,00+,2024-01-18,2024-01-02,-16 day ahead inc hosp,quantile,0.25,189.173913043478,COVID-19
DE-ST,00+,2024-01-18,2024-01-01,-17 day ahead inc hosp,quantile,0.25,179.489430894309,COVID-19
DE-ST,00+,2024-01-18,2023-12-31,-18 day ahead inc hosp,quantile,0.25,174,COVID-19
DE-ST,00+,2024-01-18,2023-12-30,-19 day ahead inc hosp,quantile,0.25,172.1875,COVID-19
DE-ST,00+,2024-01-18,2023-12-29,-20 day ahead inc hosp,quantile,0.25,157,COVID-19
DE-ST,00+,2024-01-18,2023-12-28,-21 day ahead inc hosp,quantile,0.25,174.529411764706,COVID-19
